chromosome	start	end	count	lethal_mean	normal_mean	delta	F	pvalue	p_adj	DMR
chr21	20617389	20618656	52	0.6731	0.9506	0.2775	21.3539	1.194e-25	2.016e-23	True
chr21	20628667	20629923	6	0.6021	0.9118	0.3098	15.0388	0.001741	0.00227	True
chr21	20630402	20631203	5	0.5749	0.9518	0.3769	22.5211	0.0004583	0.0007811	True
chr21	20634243	20634642	5	0.5998	0.9231	0.3233	16.1976	0.002803	0.003402	True
chr21	20635399	20636073	6	0.37	0.9057	0.5357	16.5984	0.001155	0.00162	True
chr21	20657473	20657519	5	0.5221	0.9682	0.4461	18.9901	0.000109	0.0002664	True
chr21	20703948	20705234	8	0.5761	0.9562	0.3801	15.7501	1.208e-05	5.228e-05	True
chr21	20758252	20759803	10	0.3916	0.8153	0.4237	19.5657	3.632e-05	0.0001187	True
chr21	20786975	20787887	7	0.4279	0.943	0.5151	25.5318	7.784e-06	3.759e-05	True
chr21	20790098	20790228	5	0.6539	0.9641	0.3103	27.0446	0.0002977	0.000569	True
chr21	20796370	20796565	6	0.6386	0.9561	0.3175	25.4668	0.0001324	0.0003082	True
chr21	20805674	20806182	6	0.2807	0.8767	0.5961	15.5436	0.000982	0.001421	True
chr21	20817567	20817780	5	0.5364	0.9932	0.4568	95.44	1.003e-07	1.172e-06	True
chr21	20825728	20826234	6	0.5476	0.9307	0.3831	16.6398	0.0003892	0.0006947	True
chr21	20831502	20831798	7	0.8685	0.9687	0.1002	20.6372	0.005133	0.005778	True
chr21	20852450	20852903	5	0.4379	0.8662	0.4283	73.0576	7.627e-06	3.715e-05	True
chr21	20865784	20865859	8	0.6793	0.9528	0.2735	20.9294	2.672e-05	9.354e-05	True
chr21	20865910	20865948	5	0.8834	0.9759	0.0925	19.2225	0.01255	0.01307	True
chr21	20865962	20866016	9	0.7736	0.9713	0.1976	89.1244	1e-06	7.638e-06	True
chr21	20880373	20881443	10	0.601	0.9312	0.3302	15.9061	7.931e-06	3.809e-05	True
chr21	20885498	20886475	11	0.5425	0.871	0.3285	19.6306	1.393e-05	5.791e-05	True
chr21	20933819	20933919	6	0.8788	0.9781	0.0993	22.0563	0.003542	0.004146	True
chr21	20967652	20967767	5	0.809	0.9776	0.1686	23.0618	0.0008438	0.001251	True
chr21	20974666	20975153	5	0.8409	0.9883	0.1474	39.5464	0.000156	0.0003498	True
chr21	20994863	20995086	5	0.6809	0.9373	0.2564	35.1133	0.001201	0.001671	True
chr21	21013420	21013576	5	0.5057	0.8131	0.3074	27.0361	0.0003885	0.0006945	True
chr21	21101367	21101752	5	0.6473	0.9743	0.327	33.6116	0.0001	0.0002502	True
chr21	21132290	21132410	13	0.7937	0.95	0.1562	20.4271	1.699e-05	6.706e-05	True
chr21	21163251	21163457	5	0.895	0.9949	0.0999	93.8975	1.227e-05	5.28e-05	True
chr21	21167568	21167713	5	0.7844	0.9439	0.1596	46.0336	0.003309	0.003915	True
chr21	21225797	21226358	16	0.7716	0.9121	0.1405	19.347	4.621e-05	0.0001416	True
chr21	21258870	21259098	6	0.8302	0.976	0.1458	27.4497	0.0004216	0.0007363	True
chr21	21263978	21264141	9	0.8013	0.953	0.1517	47.7697	1.127e-05	4.98e-05	True
chr21	21272211	21272292	5	0.851	0.9578	0.1068	54.632	0.0008047	0.001203	True
chr21	21272491	21272687	5	0.8415	0.9748	0.1333	45.0791	0.0009424	0.001372	True
chr21	21316053	21316546	6	0.4606	0.8914	0.4308	21.2427	0.0003359	0.0006237	True
chr21	21365328	21365777	5	0.8031	0.5783	-0.2248	16.794	0.005378	0.006017	True
chr21	21370147	21370284	7	0.6422	0.9823	0.3401	24.9373	1.021e-06	7.78e-06	True
chr21	21370528	21370858	5	0.8201	0.9703	0.1502	38.463	0.001166	0.00163	True
chr21	21371692	21372017	15	0.7728	0.9656	0.1928	17.608	1.387e-07	1.541e-06	True
chr21	21386776	21387417	6	0.3579	0.8188	0.4609	15.8043	0.001329	0.001822	True
chr21	21391750	21392532	10	0.7603	0.9684	0.2081	22.823	3.616e-06	2.135e-05	True
chr21	21403893	21404293	5	0.751	0.8941	0.1431	27.1255	0.00302	0.003626	True
chr21	21420853	21421261	13	0.8026	0.9428	0.1402	15.0299	0.000172	0.0003756	True
chr21	21458359	21458536	6	0.7581	0.9759	0.2178	39.036	5.259e-05	0.0001562	True
chr21	21459094	21460141	8	0.3229	0.7695	0.4466	19.8624	7.395e-05	0.0002024	True
chr21	21463763	21464258	10	0.8407	0.9709	0.1302	17.1637	8.056e-05	0.0002157	True
chr21	21475372	21476000	8	0.7226	0.94	0.2174	15.4634	0.0004795	0.00081	True
chr21	21477477	21477623	6	0.7609	0.9693	0.2083	36.589	0.0001499	0.0003388	True
chr21	21523460	21523777	5	0.6989	0.9764	0.2775	51.6475	2.994e-05	0.0001019	True
chr21	21548347	21548450	7	0.7222	0.9653	0.2431	16.1842	0.0001075	0.0002646	True
chr21	21552427	21552722	7	0.7859	0.9854	0.1995	45.0897	2.789e-06	1.744e-05	True
chr21	21582865	21583190	7	0.818	0.9777	0.1597	37.5367	3.06e-05	0.0001032	True
chr21	21637134	21637527	6	0.7479	0.9775	0.2296	23.9123	7.432e-05	0.0002028	True
chr21	21755075	21755498	5	0.8532	0.9787	0.1255	32.365	0.001374	0.001869	True
chr21	21775835	21776770	7	0.7134	0.9699	0.2565	22.9661	2.665e-05	9.34e-05	True
chr21	21797691	21797850	6	0.7953	0.9926	0.1973	85.1562	1.791e-07	1.896e-06	True
chr21	21805208	21805349	5	0.8735	0.9867	0.1132	34.9578	0.0004347	0.0007508	True
chr21	21842467	21843074	5	0.48	0.8391	0.3591	65.1586	7.232e-06	3.562e-05	True
chr21	21879272	21880742	17	0.6411	0.9151	0.274	19.4602	1.482e-07	1.62e-06	True
chr21	21904437	21905409	8	0.4283	0.8324	0.4041	22.0687	1.604e-05	6.371e-05	True
chr21	21906583	21906998	6	0.6408	0.9804	0.3397	43.0393	4.633e-06	2.541e-05	True
chr21	21910734	21910901	5	0.6407	0.9353	0.2945	15.6987	0.00238	0.002955	True
chr21	21917809	21918121	10	0.6115	0.9564	0.345	17.3794	1.982e-06	1.324e-05	True
chr21	21919836	21919887	5	0.8332	0.9892	0.1561	64.6816	3.863e-05	0.0001237	True
chr21	21933750	21933941	6	0.768	0.9693	0.2013	20.7624	0.00034	0.0006277	True
chr21	21934140	21934804	5	0.7416	0.9895	0.2479	61.8705	4.816e-06	2.604e-05	True
chr21	21935040	21935199	6	0.7027	0.9931	0.2904	80.2832	5.701e-08	7.372e-07	True
chr21	21956440	21956813	9	0.5798	0.9125	0.3327	18.1359	1.895e-05	7.262e-05	True
chr21	21957118	21957329	7	0.6826	0.9873	0.3047	32.5006	2.335e-07	2.342e-06	True
chr21	21999116	21999348	5	0.7125	0.9676	0.255	17.4737	0.001291	0.001777	True
chr21	21999428	22000170	15	0.6929	0.9686	0.2756	15.5285	4.098e-09	7.284e-08	True
chr21	22009892	22010489	5	0.4735	0.9681	0.4946	36.1098	3.709e-05	0.0001199	True
chr21	22017793	22019063	15	0.546	0.948	0.402	30.9238	1.733e-10	4.621e-09	True
chr21	22072951	22073788	7	0.5201	0.8675	0.3474	19.2554	0.0004611	0.0007842	True
chr21	22073961	22074281	7	0.4178	0.9167	0.4989	23.1219	1.075e-05	4.792e-05	True
chr21	22084359	22084865	5	0.4693	0.9109	0.4416	27.671	0.0004419	0.0007587	True
chr21	22085828	22086797	5	0.5231	0.9618	0.4388	38.9099	5.146e-05	0.0001541	True
chr21	22106752	22107770	6	0.4067	0.8629	0.4562	26.4333	0.0002915	0.0005613	True
chr21	22110231	22110979	8	0.567	0.9081	0.3411	25.7469	7.756e-05	0.0002093	True
chr21	22111381	22111782	5	0.451	0.8813	0.4303	15.2414	0.001899	0.002438	True
chr21	22111920	22112362	9	0.5274	0.9481	0.4207	49.0577	1.267e-07	1.436e-06	True
chr21	22113914	22114372	6	0.4239	0.9064	0.4825	25.093	9.441e-05	0.0002405	True
chr21	22134174	22134894	5	0.4214	0.9201	0.4987	23.1625	0.0002377	0.0004813	True
chr21	22142567	22142954	6	0.3006	0.9633	0.6627	71.8179	9.381e-07	7.219e-06	True
chr21	22153983	22154171	6	0.6708	0.949	0.2781	15.468	0.0004299	0.0007459	True
chr21	22154441	22154710	9	0.6807	0.9707	0.2899	34.0541	4.904e-07	4.324e-06	True
chr21	22159596	22160609	7	0.649	0.9301	0.2812	17.6932	0.0003939	0.0006992	True
chr21	22173020	22173423	5	0.2524	0.8992	0.6468	21.6291	0.001151	0.001615	True
chr21	22173715	22173792	5	0.7189	0.9177	0.1988	19.6414	0.002484	0.003067	True
chr21	22174743	22175216	7	0.5985	0.9158	0.3174	23.6831	0.0002812	0.0005464	True
chr21	22178577	22179070	7	0.5393	0.9681	0.4288	28.686	2.478e-06	1.578e-05	True
chr21	22179293	22180194	5	0.5387	0.9014	0.3627	18.2563	0.0006122	0.0009797	True
chr21	22181281	22181396	5	0.6265	0.967	0.3405	52.6169	5.516e-05	0.0001624	True
chr21	22186984	22187816	8	0.5145	0.9379	0.4234	24.5534	8.637e-06	4.08e-05	True
chr21	22188017	22188415	5	0.6845	0.9585	0.2741	25.4618	0.0008622	0.001273	True
chr21	22198696	22198904	5	0.6499	0.9285	0.2786	17.3922	0.003611	0.004206	True
chr21	22200643	22200952	6	0.5263	0.9264	0.4001	62.8557	0.0001032	0.0002561	True
chr21	22202639	22203204	5	0.3051	0.9462	0.6411	18.8075	0.00017	0.0003728	True
chr21	22232848	22233684	6	0.5652	0.9744	0.4092	52.316	3.642e-06	2.139e-05	True
chr21	22267222	22267464	7	0.7108	0.9615	0.2506	28.4214	4.09e-05	0.0001295	True
chr21	22267688	22268196	6	0.6516	0.9708	0.3192	29.7011	3.04e-05	0.000103	True
chr21	22277045	22278338	10	0.7146	0.9418	0.2272	24.0182	2.215e-05	8.121e-05	True
chr21	22281421	22281823	6	0.716	0.9911	0.2751	59.2293	3.539e-07	3.342e-06	True
chr21	22346173	22347017	5	0.486	0.9398	0.4538	17.1004	0.0004033	0.0007106	True
chr21	22362684	22362752	5	0.8105	0.9671	0.1565	25.4264	0.0025	0.003083	True
chr21	22369135	22369441	10	0.8089	0.4642	-0.3448	18.812	1.012e-05	4.53e-05	True
chr21	22369474	22370347	54	0.5198	0.0702	-0.4496	24.3553	1.072e-29	3.009e-27	True
chr21	22388324	22388612	6	0.8556	0.9702	0.1146	23.671	0.003648	0.004245	True
chr21	22389838	22389891	5	0.838	0.9943	0.1563	141.8497	1.092e-06	8.156e-06	True
chr21	22416041	22416103	7	0.8276	0.9812	0.1536	53.8722	1.575e-05	6.29e-05	True
chr21	22420950	22421594	5	0.8149	0.9955	0.1805	102.0521	4.613e-07	4.16e-06	True
chr21	22447828	22448172	5	0.8558	0.993	0.1372	86.0726	1.765e-05	6.864e-05	True
chr21	22453475	22453855	6	0.8797	0.9953	0.1155	96.7796	4.526e-07	4.094e-06	True
chr21	22471664	22472188	5	0.8143	0.989	0.1747	52.1796	5.978e-05	0.0001724	True
chr21	22495529	22496290	20	0.7595	0.962	0.2025	17.3126	1.583e-09	3.251e-08	True
chr21	22507178	22507283	5	0.7816	0.9646	0.183	22.511	0.001864	0.0024	True
chr21	22519261	22519343	6	0.8203	0.9663	0.146	30.5994	0.001176	0.001641	True
chr21	22519385	22519532	7	0.873	0.9842	0.1112	53.1619	4.619e-05	0.0001416	True
chr21	22546386	22546532	8	0.8634	0.9763	0.1129	17.1666	0.0005027	0.0008389	True
chr21	22584587	22585350	6	0.6751	0.9595	0.2844	19.5456	0.0003035	0.0005767	True
chr21	22590483	22591089	5	0.7564	0.9917	0.2353	58.2118	4.415e-06	2.444e-05	True
chr21	22822137	22822917	6	0.7213	0.9764	0.2551	43.4025	1.425e-05	5.861e-05	True
chr21	22829832	22830486	6	0.7938	0.9656	0.1718	36.2195	0.0003748	0.0006756	True
chr21	22896712	22897005	5	0.6096	0.905	0.2954	28.404	0.002285	0.00286	True
chr21	22975206	22975292	5	0.5107	0.9113	0.4006	25.6246	0.0007694	0.001164	True
chr21	23032099	23032574	5	0.5203	0.9904	0.4701	65.2466	5.431e-07	4.729e-06	True
chr21	23120817	23121122	6	0.6667	0.9636	0.2969	17.8859	0.0001526	0.0003436	True
chr21	23162359	23162751	9	0.7268	0.9795	0.2528	40.6536	1.889e-07	1.979e-06	True
chr21	23166582	23166817	5	0.8024	0.9708	0.1685	24.3373	0.002067	0.002623	True
chr21	23172064	23172604	5	0.7093	0.9795	0.2702	19.4681	0.000168	0.0003702	True
chr21	23191968	23192642	6	0.5137	0.9496	0.4359	26.3871	3.537e-05	0.0001166	True
chr21	23217623	23217869	6	0.7545	0.9712	0.2167	17.5958	0.0003682	0.0006677	True
chr21	23219829	23220641	7	0.7297	0.965	0.2353	16.661	9.825e-05	0.0002472	True
chr21	23225427	23225789	7	0.677	0.9411	0.264	28.0309	0.0001404	0.0003211	True
chr21	23251423	23251831	5	0.7116	0.9641	0.2525	24.8933	0.0005923	0.0009545	True
chr21	23273358	23273722	6	0.9236	0.6593	-0.2643	24.1545	0.0001448	0.0003303	True
chr21	23321589	23322272	6	0.8162	0.9776	0.1614	23.8578	0.0003889	0.0006947	True
chr21	23412829	23413350	6	0.8816	0.99	0.1083	64.5856	3.457e-05	0.0001144	True
chr21	23556042	23556157	5	0.7572	0.96	0.2028	20.5768	0.00248	0.003064	True
chr21	23562835	23562901	5	0.8421	0.9804	0.1383	74.7146	0.0004391	0.0007548	True
chr21	23577676	23577998	6	0.89	0.9915	0.1015	40.0753	3.593e-05	0.0001179	True
chr21	23657882	23658846	6	0.6867	0.9214	0.2347	21.5557	0.001575	0.002085	True
chr21	23726484	23726708	8	0.8793	0.9894	0.1101	49.7221	2.869e-06	1.78e-05	True
chr21	23747029	23747323	8	0.7324	0.2417	-0.4908	17.7492	0.0002021	0.0004228	True
chr21	23768446	23768653	6	0.7951	0.9549	0.1598	15.4911	0.004289	0.004925	True
chr21	23804477	23805039	5	0.9722	0.7908	-0.1814	34.205	0.0007877	0.001187	True
chr21	23834980	23835321	5	0.797	0.9768	0.1798	33.1558	0.0004835	0.000815	True
chr21	23883049	23883649	5	0.87	0.9898	0.1198	36.1986	0.0001916	0.0004056	True
chr21	23916434	23916700	5	0.6723	0.9676	0.2952	17.6246	0.0004456	0.0007629	True
chr21	23969774	23970046	8	0.7992	0.9379	0.1386	16.3474	0.002339	0.002914	True
chr21	23970238	23970414	10	0.8359	0.9553	0.1194	16.7739	0.0007516	0.001143	True
chr21	23994198	23994588	5	0.7046	0.9769	0.2723	25.9732	0.0001477	0.0003354	True
chr21	24026197	24026534	5	0.7283	0.9259	0.1976	17.3266	0.00672	0.007346	True
chr21	24101849	24102777	10	0.7561	0.9573	0.2012	16.0087	3.054e-05	0.0001032	True
chr21	24211809	24212399	5	0.6715	0.9803	0.3088	33.6224	4.428e-05	0.000137	True
chr21	24216302	24216460	5	0.3417	0.9436	0.6019	30.4286	0.0001477	0.0003354	True
chr21	24219131	24220317	7	0.3785	0.8747	0.4962	19.236	0.0001845	0.0003946	True
chr21	24235674	24236007	5	0.616	0.9556	0.3396	17.2963	0.0005807	0.0009387	True
chr21	24237403	24237740	5	0.3014	0.9576	0.6562	49.4988	2.86e-05	9.867e-05	True
chr21	24242151	24242440	5	0.7426	0.9752	0.2326	25.6389	0.0002634	0.0005199	True
chr21	24251011	24251639	5	0.4045	0.9466	0.5421	37.1338	7.399e-05	0.0002024	True
chr21	24261446	24262127	6	0.4967	0.9119	0.4152	23.6073	0.0003421	0.0006301	True
chr21	24262555	24264109	12	0.3923	0.9136	0.5212	21.8449	1.149e-06	8.517e-06	True
chr21	24273757	24274968	9	0.3701	0.8055	0.4354	19.4877	6.473e-06	3.241e-05	True
chr21	24277175	24277576	5	0.4453	0.9105	0.4652	17.3963	0.001079	0.001536	True
chr21	24331817	24332697	10	0.4958	0.9317	0.4359	42.8496	1.874e-07	1.977e-06	True
chr21	24334437	24334946	5	0.6655	0.9667	0.3012	43.4322	0.0001031	0.0002561	True
chr21	24337581	24337847	5	0.4991	0.9865	0.4874	93.7283	8.389e-07	6.618e-06	True
chr21	24365571	24366019	7	0.4372	0.9607	0.5235	31.3232	2.687e-06	1.691e-05	True
chr21	24379732	24380323	5	0.4386	0.866	0.4275	16.5576	0.0007637	0.001157	True
chr21	24386691	24387428	6	0.5483	0.9178	0.3696	18.8431	0.0005355	0.000882	True
chr21	24393418	24393503	6	0.5479	0.9342	0.3863	18.7475	0.000267	0.0005248	True
chr21	24411488	24412173	8	0.5528	0.9521	0.3994	22.0642	5.119e-06	2.701e-05	True
chr21	24437017	24437431	7	0.4964	0.9505	0.4541	41.9216	3.998e-06	2.275e-05	True
chr21	24441976	24442583	7	0.5111	0.9282	0.4171	17.257	0.0001377	0.0003167	True
chr21	24473550	24474243	23	0.7245	0.9608	0.2363	17.4976	9.279e-12	3.352e-10	True
chr21	24497607	24498044	5	0.6988	0.9562	0.2574	17.7255	0.001062	0.001513	True
chr21	24500607	24501127	6	0.6562	0.9365	0.2803	15.46	0.0008365	0.001242	True
chr21	24503164	24503578	6	0.4039	0.9425	0.5386	50.7481	1.141e-05	5.017e-05	True
chr21	24537082	24537424	5	0.5559	0.9152	0.3593	16.5572	0.001353	0.001846	True
chr21	24572813	24573327	10	0.6351	0.962	0.3268	54.746	4.828e-08	6.435e-07	True
chr21	24583663	24584746	8	0.4099	0.8333	0.4234	15.9657	0.0001316	0.0003073	True
chr21	24612977	24613589	6	0.2287	0.8481	0.6195	25.6173	0.0002329	0.0004741	True
chr21	24620350	24621258	5	0.3021	0.9152	0.6132	18.8323	0.0004109	0.000721	True
chr21	24638730	24640382	12	0.4879	0.9263	0.4384	19.7135	1.39e-07	1.541e-06	True
chr21	24646816	24647326	6	0.6035	0.9689	0.3654	24.3248	2.482e-05	8.853e-05	True
chr21	24647816	24648131	5	0.5065	0.853	0.3464	44.6535	9.684e-05	0.0002451	True
chr21	24659734	24661718	15	0.429	0.7558	0.3269	18.3762	2.485e-07	2.46e-06	True
chr21	24671194	24672279	7	0.5811	0.9619	0.3808	22.8326	9.828e-06	4.451e-05	True
chr21	24697774	24699481	10	0.4805	0.9461	0.4657	19.249	4.147e-07	3.819e-06	True
chr21	24708341	24709449	9	0.4894	0.9298	0.4404	19.8084	4.093e-06	2.316e-05	True
chr21	24717844	24717975	5	0.5496	0.9765	0.4269	78.4839	4.31e-06	2.403e-05	True
chr21	24737299	24737494	5	0.7838	0.9723	0.1885	15.7493	0.001789	0.002322	True
chr21	24739394	24739831	10	0.5004	0.9506	0.4501	44.3864	1.124e-08	1.838e-07	True
chr21	24743349	24744325	10	0.6056	0.9814	0.3758	61.7642	3.882e-10	9.671e-09	True
chr21	24780099	24781504	10	0.6313	0.8996	0.2683	17.3477	5.073e-05	0.0001527	True
chr21	24793988	24794487	6	0.3999	0.7679	0.368	31.3743	8.074e-05	0.0002157	True
chr21	24796082	24796115	5	0.8156	0.9915	0.1758	45.3969	1.732e-05	6.818e-05	True
chr21	24803205	24803521	6	0.6589	0.9183	0.2594	15.3223	0.002688	0.003277	True
chr21	24815137	24815810	8	0.5044	0.9612	0.4568	28.6536	6.79e-07	5.577e-06	True
chr21	24824809	24825116	7	0.5129	0.889	0.3761	27.0757	9.23e-05	0.0002368	True
chr21	24828968	24829291	6	0.8294	0.9756	0.1462	28.7422	0.0009395	0.001368	True
chr21	24840074	24841031	7	0.649	0.9618	0.3128	53.1244	9.444e-06	4.368e-05	True
chr21	24842131	24842364	6	0.6933	0.9912	0.2979	55.5523	2.163e-07	2.213e-06	True
chr21	24847330	24847546	5	0.8288	0.993	0.1641	61.4388	8.583e-06	4.069e-05	True
chr21	24864381	24864600	7	0.689	0.9273	0.2383	16.6452	0.0005363	0.0008826	True
chr21	24870722	24871327	5	0.5379	0.9665	0.4287	59.4938	8.749e-06	4.116e-05	True
chr21	24963540	24963967	6	0.6668	0.9388	0.272	17.3623	0.001618	0.002135	True
chr21	24964963	24965576	5	0.5071	0.9369	0.4298	28.9785	0.0001283	0.0003013	True
chr21	24974542	24974600	6	0.7781	0.9876	0.2096	39.4301	8.851e-06	4.132e-05	True
chr21	24995805	24996269	7	0.5055	0.9669	0.4613	32.0933	1.604e-06	1.116e-05	True
chr21	25025600	25025963	6	0.5045	0.9066	0.4021	25.6543	0.0002068	0.0004302	True
chr21	25038344	25038536	5	0.4973	0.974	0.4767	60.7274	3.997e-06	2.275e-05	True
chr21	25046097	25046540	11	0.7094	0.9889	0.2796	80.176	8.827e-12	3.271e-10	True
chr21	25047560	25047846	5	0.2632	0.9351	0.6719	37.373	5.896e-05	0.0001708	True
chr21	25071563	25071758	5	0.4402	0.9474	0.5072	15.4669	0.000305	0.0005779	True
chr21	25074602	25076009	16	0.4269	0.925	0.4982	17.0808	1.921e-09	3.827e-08	True
chr21	25093767	25094338	5	0.4712	0.914	0.4428	46.6143	0.0001765	0.0003816	True
chr21	25107595	25108206	5	0.6016	0.9213	0.3197	28.5338	0.0008019	0.0012	True
chr21	25108290	25109583	13	0.4007	0.8655	0.4647	23.086	2.977e-06	1.832e-05	True
chr21	25116727	25117091	7	0.513	0.9734	0.4605	62.5575	1.044e-07	1.216e-06	True
chr21	25154955	25155175	6	0.4308	0.9248	0.494	55.7937	3.742e-05	0.0001206	True
chr21	25169830	25170097	6	0.5309	0.9682	0.4372	53.9286	3.457e-06	2.056e-05	True
chr21	25176807	25177524	6	0.4414	0.9139	0.4726	16.9872	0.0002473	0.0004939	True
chr21	25179636	25180410	16	0.6779	0.9608	0.2829	19.8498	1.982e-09	3.912e-08	True
chr21	25186128	25186225	5	0.585	0.9432	0.3583	15.3953	0.001009	0.00145	True
chr21	25187360	25190008	14	0.2886	0.817	0.5284	20.9936	4.749e-07	4.22e-06	True
chr21	25190883	25191637	6	0.4099	0.967	0.5571	33.6959	4.727e-06	2.579e-05	True
chr21	25205549	25206248	14	0.5413	0.9414	0.4	41.5867	1.99e-10	5.168e-09	True
chr21	25206670	25207648	15	0.58	0.9401	0.3601	39.1489	3.522e-10	8.919e-09	True
chr21	25222286	25222819	6	0.514	0.8195	0.3055	22.5051	0.0006898	0.001067	True
chr21	25233022	25233429	6	0.7087	0.9885	0.2798	50.9686	7.362e-07	6e-06	True
chr21	25240194	25240351	5	0.4561	0.9389	0.4828	24.0496	0.0002699	0.0005288	True
chr21	25247971	25248243	9	0.562	0.9759	0.4138	50.9362	1.684e-08	2.558e-07	True
chr21	25248336	25248864	6	0.6361	0.9486	0.3125	16.2696	0.0003608	0.0006586	True
chr21	25255957	25256352	5	0.5304	0.9694	0.4389	70.6069	2.498e-05	8.889e-05	True
chr21	25257008	25257669	6	0.5054	0.8881	0.3827	18.6285	0.0005986	0.000963	True
chr21	25258137	25258310	6	0.6918	0.9695	0.2778	20.2632	9.238e-05	0.0002368	True
chr21	25258664	25259819	20	0.6143	0.9532	0.3389	27.1101	2.088e-12	9.065e-11	True
chr21	25267817	25268386	5	0.6646	0.9879	0.3233	77.3758	2.779e-06	1.742e-05	True
chr21	25275769	25276806	7	0.5557	0.9578	0.4021	20.4943	2.02e-05	7.618e-05	True
chr21	25277338	25277436	7	0.5929	0.9753	0.3824	112.6635	2.516e-07	2.474e-06	True
chr21	25286744	25286897	7	0.7047	0.9564	0.2516	37.3468	3.006e-05	0.0001022	True
chr21	25289311	25290649	13	0.4829	0.9355	0.4526	42.7046	1.057e-10	2.973e-09	True
chr21	25293908	25294620	8	0.3456	0.8325	0.487	19.8497	7.578e-05	0.0002055	True
chr21	25306398	25307027	8	0.5245	0.9208	0.3963	21.6179	3.951e-05	0.0001259	True
chr21	25314231	25314718	7	0.624	0.9746	0.3507	24.4116	4.266e-06	2.383e-05	True
chr21	25318495	25318739	9	0.7341	0.9674	0.2333	38.2626	2.44e-06	1.564e-05	True
chr21	25320667	25321210	7	0.7215	0.9722	0.2507	19.4451	3.385e-05	0.0001122	True
chr21	25333956	25334480	8	0.6131	0.9459	0.3329	27.8764	1.137e-05	5.014e-05	True
chr21	25336559	25337178	9	0.7462	0.9737	0.2275	29.0252	1.74e-06	1.197e-05	True
chr21	25338199	25338714	8	0.8515	0.9723	0.1208	21.8368	0.0003045	0.0005777	True
chr21	25345862	25346086	6	0.8008	0.9796	0.1788	27.9939	0.0001186	0.0002832	True
chr21	25353914	25354773	7	0.7013	0.9525	0.2511	18.9025	0.0001344	0.0003116	True
chr21	25419725	25419868	5	0.7566	0.9697	0.213	32.1278	0.0003759	0.000677	True
chr21	25428583	25428904	5	0.6299	0.9497	0.3198	24.9259	0.0004889	0.00082	True
chr21	25440312	25441065	5	0.5323	0.8955	0.3632	18.4891	0.001012	0.001455	True
chr21	25443109	25443916	7	0.3986	0.7751	0.3765	16.6254	0.002203	0.002775	True
chr21	25506361	25507258	5	0.3723	0.7989	0.4266	17.2108	0.001788	0.002321	True
chr21	25578485	25578749	7	0.336	0.7177	0.3816	21.8987	6.031e-05	0.0001734	True
chr21	25580265	25580451	8	0.623	0.9308	0.3077	18.9162	6.518e-05	0.0001849	True
chr21	25581057	25581115	6	0.6764	0.9176	0.2412	39.9464	0.0001781	0.0003835	True
chr21	25581197	25581281	8	0.8057	0.9508	0.145	22.4138	0.000106	0.0002622	True
chr21	25584386	25584819	5	0.5749	0.9837	0.4088	35.6541	7.405e-06	3.624e-05	True
chr21	25616119	25616878	5	0.6235	0.969	0.3455	35.3523	9.987e-05	0.00025	True
chr21	25617016	25617239	6	0.7307	0.972	0.2413	42.1242	6.853e-05	0.0001904	True
chr21	25618131	25618316	9	0.7638	0.9778	0.2141	32.3623	8.662e-07	6.753e-06	True
chr21	25633201	25633990	6	0.1745	0.8653	0.6907	15.584	0.0005852	0.0009445	True
chr21	25679563	25680274	5	0.629	0.9474	0.3184	29.5087	0.000506	0.0008426	True
chr21	25682540	25682680	6	0.6631	0.9733	0.3103	18.2179	5.935e-05	0.0001716	True
chr21	25684363	25685389	8	0.317	0.8294	0.5123	16.5206	0.000398	0.000704	True
chr21	25709382	25710062	6	0.7326	0.9715	0.2389	19.538	0.0002258	0.0004633	True
chr21	25710907	25711363	6	0.5058	0.9183	0.4124	20.7704	0.0003203	0.0006009	True
chr21	25713521	25714276	7	0.3283	0.7097	0.3814	15.2968	0.0004863	0.0008169	True
chr21	25747963	25748195	5	0.4609	0.8172	0.3563	34.5119	0.0003503	0.0006429	True
chr21	25751398	25751471	5	0.608	0.9186	0.3107	22.643	0.001598	0.00211	True
chr21	25811666	25812025	5	0.6036	0.9494	0.3457	17.4647	0.0006022	0.0009678	True
chr21	25819066	25819972	6	0.5378	0.8578	0.32	15.055	0.003479	0.004087	True
